shot,ageSeconds,x,y,z
1,0,0.14764404296875,1.4122314453125,0.5272216796875
1,0.0083333333333333332,0.18328857421875,1.4193115234375,0.9088134765625
1,0.016666666666666666,0.21893310546875,1.4263916015625,1.29046630859375
1,0.025,0.25457763671875,1.43341064453125,1.67205810546875
1,0.033333333333333333,0.29022216796875,1.44049072265625,2.05364990234375
1,0.041666666666666664,0.32586669921875,1.44757080078125,2.43524169921875
1,0.049999999999999996,0.36151123046875,1.45465087890625,2.81689453125
1,0.058333333333333327,0.39715576171875,1.46173095703125,3.198486328125
1,0.066666666666666666,0.43280029296875,1.46875,3.580078125
1,0.075,0.46807861328125,1.47540283203125,3.9576416015625
1,0.083333333333333329,0.5025634765625,1.48126220703125,4.32708740234375
1,0.09166666666666666,0.53631591796875,1.48626708984375,4.68841552734375
1,0.099999999999999992,0.5693359375,1.49041748046875,5.0416259765625
1,0.10833333333333332,0.6015625,1.4937744140625,5.38677978515625
1,0.11666666666666665,0.633056640625,1.4962158203125,5.7237548828125
1,0.12303178309525338,0.656494140625,1.49749755859375,6
