surface,x,y,z,normalX,normalY,normalZ,radiusM,hardness,strength
1,0.076171875,0,0.16851806640625,0,1,0,0.79444080591201782,0.550000011920929,1
1,0.08697509765625,0,1.03515625,0,1,0,0.86535012722015381,0.550000011920929,1
1,0.09033203125,0,1.3017578125,0,1,0,0.75475114583969116,0.550000011920929,1
1,0.0936279296875,0,1.56842041015625,0,1,0,0.79377526044845581,0.550000011920929,1
1,0.09698486328125,0,1.8350830078125,0,1,0,0.81877505779266357,0.550000011920929,1
1,0.10028076171875,0,2.1016845703125,0,1,0,0.89925771951675415,0.550000011920929,1
1,0.1036376953125,0,2.36834716796875,0,1,0,0.82506567239761353,0.550000011920929,1
1,0.10693359375,0,2.635009765625,0,1,0,0.88116663694381714,0.550000011920929,1
1,0.11029052734375,0,2.90167236328125,0,1,0,0.78661805391311646,0.550000011920929,1
1,0.11358642578125,0,3.16827392578125,0,1,0,0.84046345949172974,0.550000011920929,1
1,0.116943359375,0,3.4349365234375,0,1,0,0.78548544645309448,0.550000011920929,1
1,0.1202392578125,0,3.70159912109375,0,1,0,0.7522546648979187,0.550000011920929,1
1,0.12359619140625,0,3.96820068359375,0,1,0,0.75247228145599365,0.550000011920929,1
1,0.12689208984375,0,4.23486328125,0,1,0,0.7639080286026001,0.550000011920929,1
1,0.13018798828125,0,4.50152587890625,0,1,0,0.81544077396392822,0.550000011920929,1
1,0.133544921875,0,4.76812744140625,0,1,0,0.82144755125045776,0.550000011920929,1
1,0.1368408203125,0,5.0347900390625,0,1,0,0.75971555709838867,0.550000011920929,1
1,0.14019775390625,0,5.30145263671875,0,1,0,0.854686975479126,0.550000011920929,1
1,0.14349365234375,0,5.568115234375,0,1,0,0.76627135276794434,0.550000011920929,1
1,0.1468505859375,0,5.834716796875,0,1,0,0.83364784717559814,0.550000011920929,1
1,0.150146484375,0,6.10137939453125,0,1,0,0.77251923084259033,0.550000011920929,1
1,0.1534423828125,0,6.36517333984375,0,1,0,0.75830197334289551,0.550000011920929,1
1,0.15667724609375,0,6.62335205078125,0,1,0,0.8147575855255127,0.550000011920929,1
1,0.1597900390625,0,6.87579345703125,0,1,0,0.75617295503616333,0.550000011920929,1
1,0.16290283203125,0,7.12261962890625,0,1,0,0.81990927457809448,0.550000011920929,1
1,0.1658935546875,0,7.36376953125,0,1,0,0.77947896718978882,0.550000011920929,1
1,0.1688232421875,0,7.5992431640625,0,1,0,0.86861556768417358,0.550000011920929,1
1,0.17169189453125,0,7.82904052734375,0,1,0,0.857496976852417,0.550000011920929,1
1,0.17449951171875,0,8.05322265625,0,1,0,0.78220129013061523,0.550000011920929,1
1,0.17718505859375,0,8.27166748046875,0,1,0,0.85750299692153931,0.550000011920929,1
1,0.17987060546875,0,8.4844970703125,0,1,0,0.80405056476593018,0.550000011920929,1
1,0.18243408203125,0,8.691650390625,0,1,0,0.81927376985549927,0.550000011920929,1
1,0.1849365234375,0,8.89312744140625,0,1,0,0.792206883430481,0.550000011920929,1
1,0.18975830078125,0,9.27911376953125,0,1,0,0.84211570024490356,0.550000011920929,1
1,0.19427490234375,0,9.64239501953125,0,1,0,0.79982614517211914,0.550000011920929,1
1,0.19866943359375,0,9.994384765625,0,1,0,0.79131048917770386,0.550000011920929,1
1,0.20306396484375,0,10.34637451171875,0,1,0,0.88385742902755737,0.550000011920929,1
1,0.20745849609375,0,10.69830322265625,0,1,0,0.87246572971343994,0.550000011920929,1
1,0.21185302734375,0,11.05029296875,0,1,0,0.88542050123214722,0.550000011920929,1
1,0.21624755859375,0,11.40228271484375,0,1,0,0.85704469680786133,0.550000011920929,1
1,0.22064208984375,0,11.75421142578125,0,1,0,0.79316997528076172,0.550000011920929,1
1,0.22503662109375,0,12.106201171875,0,1,0,0.7717592716217041,0.550000011920929,1
1,0.22943115234375,0,12.45819091796875,0,1,0,0.89715772867202759,0.550000011920929,1
1,0.2337646484375,0,12.81011962890625,0,1,0,0.83246302604675293,0.550000011920929,1
1,0.2381591796875,0,13.162109375,0,1,0,0.77142250537872314,0.550000011920929,1
1,0.2425537109375,0,13.51409912109375,0,1,0,0.87907284498214722,0.550000011920929,1
1,0.2469482421875,0,13.86602783203125,0,1,0,0.816967248916626,0.550000011920929,1
1,0.2513427734375,0,14.218017578125,0,1,0,0.86780047416687012,0.550000011920929,1
1,0.2557373046875,0,14.57000732421875,0,1,0,0.87983554601669312,0.550000011920929,1
1,0.2601318359375,0,14.92193603515625,0,1,0,0.8329656720161438,0.550000011920929,1
1,0.26177978515625,0,15.05462646484375,0,1,0,1.1398802995681763,0.550000011920929,1
