shot,ageSeconds,x,y,z
1,0,0.12615966796875,1.34503173828125,0.6480712890625
1,0.0083333333333333332,0.154541015625,1.35369873046875,0.938232421875
1,0.016666666666666666,0.1829833984375,1.3624267578125,1.2283935546875
1,0.025,0.21136474609375,1.37109375,1.51849365234375
1,0.033333333333333333,0.23974609375,1.3797607421875,1.80865478515625
1,0.041666666666666664,0.2681884765625,1.388427734375,2.09881591796875
1,0.049999999999999996,0.29656982421875,1.39715576171875,2.38897705078125
1,0.058333333333333327,0.324951171875,1.40582275390625,2.67913818359375
1,0.066666666666666666,0.3533935546875,1.41448974609375,2.96929931640625
1,0.075,0.38177490234375,1.42315673828125,3.2593994140625
1,0.083333333333333329,0.40985107421875,1.43115234375,3.5465087890625
1,0.09166666666666666,0.4373779296875,1.43768310546875,3.827392578125
1,0.099999999999999992,0.4642333984375,1.4427490234375,4.10211181640625
1,0.10833333333333332,0.49053955078125,1.4464111328125,4.3707275390625
1,0.11666666666666665,0.5162353515625,1.44866943359375,4.63311767578125
1,0.12499999999999999,0.54132080078125,1.44940185546875,4.88934326171875
1,0.13333333333333333,0.5657958984375,1.44879150390625,5.139404296875
1,0.14166666666666666,0.58966064453125,1.44677734375,5.38330078125
1,0.15,0.6129150390625,1.4432373046875,5.62109375
1,0.15833333333333333,0.6356201171875,1.43829345703125,5.8526611328125
1,0.16283453305091877,0.6475830078125,1.4349365234375,6
